subject,run,varrest_DMN,varfb_DMN,quench_DMN,quenchdb_DMN,varrest_CEN,varfb_CEN,quench_CEN,quenchdb_CEN,varrest_PDA,varfb_PDA,quench_PDA,quenchdb_PDA,grpquenchdb_DMN,grpnoisefb_DMN,grpquenchdb_CEN,grpnoisefb_CEN,grpquenchdb_ATTN,grpnoisefb_ATTN,grpquenchdb_VIS,grpnoisefb_VIS,grpquenchdb_WHOLE,glm_PDA_db,beta_PDA,beta_CEN,fsnr_quench_PDA_db
dmnelf008,1,0.5688121880426121,0.05011112681215644,0.5187010612304557,10.55034725014798,0.027349869526479012,0.12698852056945473,-0.09963865104297571,-6.668092047864037,0.4459506266169291,0.16468954095434424,0.28126108566258484,4.3262075947587135,1.2695439638476678,0.9081939173763848,-0.3026800503754358,0.9695491638459369,-0.36778702802047536,0.9824173917283502,0.2078155746621566,0.9855437765553803,0.4006995661429569,-8.583920866920518,0.4066224907329137,0.4437766698777325,10.55034725014798
dmnelf008,2,0.7091259050056021,0.032449776282658695,0.6766761287229435,13.395116438257697,0.24676279996605616,0.09197330176043897,0.1547894982056172,4.286179118951874,0.3595966761400096,0.1029792008749236,0.25661747526508605,5.430661514137239,1.9179034335423808,0.866954151312957,0.5159622403710671,0.948419293942747,1.4315480179239053,0.8926014919038088,0.10398275910772585,0.9637252768684924,1.0363007983097994,-7.136547364950454,0.40906531938739316,0.48929422578847065,13.395116438257697
dmnelf008,3,0.6940795592414979,0.043558670451517296,0.6505208887899806,12.02334639302001,0.029556657779325278,0.1717568854388255,-0.14220022765950022,-7.642588330433338,0.5640923737596742,0.16213202449433683,0.4019603492653374,5.414814226845084,0.10946812286904885,0.973556790329042,-0.02137475915395622,1.0007097476001807,-0.5153216538365757,1.0395018964357308,1.123467780327513,0.927155359025376,0.10172255218443804,-11.696631555694903,0.30180580517668704,0.2117687639264693,12.02334639302001
dmnelf008,4,0.5235542891987945,0.06480642807161889,0.45874786112717564,9.0734363672887,0.04386117565348016,0.06653482765600494,-0.022673652002524775,-1.8096876795957564,0.29671545805071703,0.11144911947245006,0.18526633857826696,4.252635308481339,-1.1963323556257872,1.0509587318268494,-1.65297089277028,1.0556673926874665,-2.3596627744511482,1.0737309075903458,-2.6481035981605068,1.0591152284937793,-2.0392575001905153,-9.939455983110756,0.28708165438871946,0.1760270770460401,9.0734363672887
dmnelf009,1,0.25720056003400843,0.12675825629227158,0.13044230374173685,3.0729565356334043,0.12477604554258641,0.11586556774474714,0.008910477797839267,0.32176823630923623,0.20420011089976758,0.0659915413782428,0.13820856952152477,4.90567701225802,0.38483077728797715,0.9311440067045722,1.1555054874875175,0.8749083229578162,-1.3755659091199093,1.0122281028126874,-0.5034553254939617,0.9839611639265189,-0.11390611170629952,-12.820224593107865,0.16595393805309977,0.37340322771231677,3.0729565356334043
dmnelf009,2,0.516315002359052,0.08298479307376681,0.4333302092852852,7.939162289546572,0.31426596359352393,0.05261274864636248,0.2616532149471614,7.762063563094163,0.0792434106369542,0.13488494375717702,-0.055641533120222825,-2.310003158799777,2.4673619524478547,0.7600878838666095,2.439452216360042,0.788991501634371,1.2368632746238108,0.8631627392366229,0.49476028999174687,0.8999671323655273,1.1164388769409417,-21.010618541215422,-0.07413373317596277,0.06812710617593738,7.939162289546572
dmnelf009,3,0.23678636065266012,0.1052101570754502,0.13157620357720992,3.5229901358876345,0.10943888359729283,0.1495367486430647,-0.04009786504577188,-1.3557627951366373,0.27444275470263657,0.14136719522125504,0.13307555948138153,2.8810312836414527,-0.5843852716463928,0.94108973391312,-2.043921342557198,0.9370820793127468,-0.7961290142127558,0.9876876415390321,-0.14422643531288684,0.9920985549685302,-0.49277545618511376,-7.786988168473298,0.4333975470108113,0.3554127329829683,3.5229901358876345
dmnelf009,4,0.12302266942742668,0.10508495522497308,0.017937714202453603,0.6844460287814262,0.09143706587209652,0.10667721540769536,-0.015240149535598838,-0.6694938927266408,0.0605721327676092,0.10802588235076614,-0.04745374958315694,-2.5125495669162,0.4248733053083978,0.966603888949295,-0.6644824618495675,1.0307916548349945,-0.3891125542698307,1.016427341850888,0.19952519909663394,0.9807241171590912,-0.01805457099446768,-8.656462377710087,0.2702409864533082,0.0022028103058902545,0.6844460287814262
dmnelf010,1,0.17815949689071395,0.31638222422803275,-0.1382227273373188,-2.49403097287666,0.18457006117569796,0.1893566640729548,-0.004786602897256825,-0.11119337785918362,0.05442946915727882,0.15485745156672626,-0.10042798240944743,-4.54098009231927,-0.9434195480000671,0.9846995751802116,2.3746536081499743,0.8385101447244147,1.561970662781135,0.8456541703329548,1.7287077488317095,0.8770159208520566,0.9472670401248453,-28.585359372355903,0.0360215453265703,-0.20383481400135822,-2.49403097287666
dmnelf010,2,0.4276176316274377,0.22067637385714586,0.20694125777029185,2.8729976479508186,0.2030846694164014,0.18312003129075644,0.019964638125644973,0.44941286469581504,0.16971194806147813,0.07375770256008847,0.09595424550138966,3.619050379507595,-0.23691483876109523,0.9863539701482358,-1.344810168021955,1.0292595541713039,-1.4142620581686165,1.0283359273413224,-1.68152246715408,1.0632651995817521,-1.104641799563772,-18.706497426417588,-0.08498331862766281,-0.23696497645251158,2.8729976479508186
