subject,target,resolution,electrode,r
dmnelf001,CEN,tr,F8,0.09708473514656737
dmnelf001,CEN,tr,T7,0.11969084434422009
dmnelf001,CEN,tr,T8,0.21394816430632269
dmnelf001,CEN,tr,P7,0.17352937834961574
dmnelf001,CEN,tr,P8,0.33299978058305185
dmnelf001,CEN,tr,Fz,0.00789331091902484
dmnelf001,CEN,tr,Cz,0.13495823267349316
dmnelf001,CEN,tr,Pz,0.011019348873074881
dmnelf001,CEN,tr,Oz,0.146964372967845
dmnelf001,CEN,tr,FC1,0.4259786239557738
dmnelf001,CEN,tr,FC2,0.22830636030530774
dmnelf001,CEN,tr,CP1,0.15656615274272595
dmnelf001,CEN,tr,CP2,0.2156394896352994
dmnelf001,CEN,tr,FC5,0.15364922599280484
dmnelf001,CEN,tr,FC6,0.17419316835272478
dmnelf001,CEN,tr,CP5,0.2835138602212056
dmnelf001,CEN,tr,CP6,0.25153123932426064
dmnelf001,CEN,tr,TP9,0.25193343844983473
dmnelf001,CEN,tr,TP10,0.21241179908762584
dmnelf001,CEN,tr,POz,0.047211466342094624
dmnelf004,CEN,tr,Fp1,-0.043952065086096
dmnelf004,CEN,tr,Fp2,0.09355078588573323
dmnelf004,CEN,tr,F3,-0.01140672933255963
dmnelf004,CEN,tr,F4,-0.02422917329385207
dmnelf004,CEN,tr,C3,-0.003018048706371704
dmnelf004,CEN,tr,C4,-0.024315393484266548
dmnelf004,CEN,tr,P3,0.027854790692959278
dmnelf004,CEN,tr,P4,0.007869644883496875
dmnelf004,CEN,tr,O1,-0.03642675141647937
dmnelf004,CEN,tr,O2,-0.1281046353325882
dmnelf004,CEN,tr,F7,-0.035694955286183404
dmnelf004,CEN,tr,F8,-0.048634307411139395
dmnelf004,CEN,tr,T7,-0.08628512238075181
dmnelf004,CEN,tr,T8,-0.04382903346789023
dmnelf004,CEN,tr,P7,-0.04551778111881101
dmnelf004,CEN,tr,P8,-0.07347151985201356
dmnelf004,CEN,tr,Fz,0.09059402539675741
dmnelf004,CEN,tr,Cz,0.09804696251026158
dmnelf004,CEN,tr,Pz,0.22533440019312057
dmnelf004,CEN,tr,Oz,0.0028730199781655495
dmnelf004,CEN,tr,FC1,-0.011646645350753215
dmnelf004,CEN,tr,FC2,0.04797652651948319
dmnelf004,CEN,tr,CP1,0.026361881144275533
dmnelf004,CEN,tr,CP2,0.024892790510516502
dmnelf004,CEN,tr,FC5,-0.0754415765176177
dmnelf004,CEN,tr,FC6,-0.1450679984137249
dmnelf004,CEN,tr,CP5,-0.035888291921254846
dmnelf004,CEN,tr,CP6,-0.06260492878776427
dmnelf004,CEN,tr,TP9,0.005240594323065603
dmnelf004,CEN,tr,TP10,-0.0020546271010390485
dmnelf004,CEN,tr,POz,0.03568869034641013
dmnelf005,CEN,tr,Fp1,0.2389401372799328
dmnelf005,CEN,tr,Fp2,0.2544118087819908
dmnelf005,CEN,tr,F3,0.376641236007662
dmnelf005,CEN,tr,F4,0.4305474453762823
dmnelf005,CEN,tr,C3,0.31609030474703337
dmnelf005,CEN,tr,C4,0.3061310816536663
dmnelf005,CEN,tr,P3,0.4342813522053272
dmnelf005,CEN,tr,P4,0.4259517324755632
dmnelf005,CEN,tr,O1,0.3420249901777847
dmnelf005,CEN,tr,O2,0.23070253940249194
dmnelf005,CEN,tr,F7,0.2964840970231124
dmnelf005,CEN,tr,F8,0.30627634941770643
dmnelf005,CEN,tr,T7,0.33285098707806615
dmnelf005,CEN,tr,T8,0.46053336616532004
dmnelf005,CEN,tr,P7,0.4248261135566814
dmnelf005,CEN,tr,P8,0.4461613556152857
dmnelf005,CEN,tr,Fz,0.5610560160417638
dmnelf005,CEN,tr,Cz,0.27043653282416485
dmnelf005,CEN,tr,Pz,0.19103655377205528
dmnelf005,CEN,tr,Oz,0.2507631660717205
dmnelf005,CEN,tr,FC1,0.37905688956062894
dmnelf005,CEN,tr,FC2,0.326110164756097
dmnelf005,CEN,tr,CP1,0.2905613145188066
dmnelf005,CEN,tr,CP2,0.3000313109644434
dmnelf005,CEN,tr,FC5,0.300660284664241
dmnelf005,CEN,tr,FC6,0.36526120391838707
dmnelf005,CEN,tr,CP5,0.4386849289363728
dmnelf005,CEN,tr,CP6,0.48963256105731395
dmnelf005,CEN,tr,TP9,0.2911454875074748
dmnelf005,CEN,tr,TP10,0.3638470435597786
dmnelf005,CEN,tr,POz,0.39584599540112375
dmnelf006,CEN,tr,Fp1,-0.25910195470896663
dmnelf006,CEN,tr,Fp2,-0.31065288016124776
dmnelf006,CEN,tr,F3,-0.17074645286455786
dmnelf006,CEN,tr,F4,-0.15102362786443618
dmnelf006,CEN,tr,C3,0.16356787385151844
dmnelf006,CEN,tr,C4,0.029134414332704254
dmnelf006,CEN,tr,P3,-0.09381382540293598
dmnelf006,CEN,tr,P4,-0.048137209678843246
dmnelf006,CEN,tr,O1,-0.20313121423759606
dmnelf006,CEN,tr,O2,-0.16866906207193072
dmnelf006,CEN,tr,F7,-0.17007514049932268
dmnelf006,CEN,tr,F8,-0.061238571238598404
dmnelf006,CEN,tr,T7,-0.1445533186615795
dmnelf006,CEN,tr,T8,-0.22586696217762248
dmnelf006,CEN,tr,P7,-0.2590113130342475
dmnelf006,CEN,tr,P8,0.06701161142042766
dmnelf006,CEN,tr,Fz,-0.07575807149781892
dmnelf006,CEN,tr,Cz,0.003076426721197262
dmnelf006,CEN,tr,Pz,-0.11580611512685039
dmnelf006,CEN,tr,Oz,-0.19884060041271917
dmnelf006,CEN,tr,FC1,-0.03676525549230951
dmnelf006,CEN,tr,FC2,-0.2830710221802496
dmnelf006,CEN,tr,CP1,0.07457845724107685
dmnelf006,CEN,tr,CP2,-0.09360893739092979
dmnelf006,CEN,tr,FC5,-0.02257591171700859
dmnelf006,CEN,tr,FC6,-0.13583048620938357
dmnelf006,CEN,tr,CP5,0.0664557956335264
dmnelf006,CEN,tr,CP6,-0.024916892671268107
dmnelf006,CEN,tr,TP9,-0.20903713403159935
dmnelf006,CEN,tr,TP10,0.16959775434944585
dmnelf006,CEN,tr,POz,-0.22168032631250512
dmnelf007,CEN,tr,Fp1,0.40831306180188526
dmnelf007,CEN,tr,Fp2,0.3544429823327021
dmnelf007,CEN,tr,F3,0.31609434651883905
dmnelf007,CEN,tr,F4,0.14927716984532735
dmnelf007,CEN,tr,C3,0.3653438425806673
dmnelf007,CEN,tr,C4,0.2614510502178238
dmnelf007,CEN,tr,P3,0.11346609199693565
dmnelf007,CEN,tr,P4,0.2794252530591222
dmnelf007,CEN,tr,O1,0.25565554679448915
dmnelf007,CEN,tr,O2,0.42285897384974624
dmnelf007,CEN,tr,F7,0.09943535392180623
dmnelf007,CEN,tr,F8,0.22580554087770088
dmnelf007,CEN,tr,T7,0.39752565757998953
dmnelf007,CEN,tr,T8,0.22503732436753365
dmnelf007,CEN,tr,P7,0.2078526872898327
dmnelf007,CEN,tr,P8,0.3322312593996707
dmnelf007,CEN,tr,Fz,0.11760533388007141
dmnelf007,CEN,tr,Cz,0.24798281646424047
dmnelf007,CEN,tr,Pz,0.35229758194549265
dmnelf007,CEN,tr,Oz,0.31813779338844705
dmnelf007,CEN,tr,FC1,0.28603447110904506
dmnelf007,CEN,tr,FC2,0.14529011163194971
dmnelf007,CEN,tr,CP1,0.10998394926369293
dmnelf007,CEN,tr,CP2,0.46135673011890166
dmnelf007,CEN,tr,FC5,0.18669690247168652
dmnelf007,CEN,tr,FC6,0.23094522145054722
dmnelf007,CEN,tr,CP5,0.1336217289678188
dmnelf007,CEN,tr,CP6,0.46477187577384016
dmnelf007,CEN,tr,TP9,0.23015069796847654
dmnelf007,CEN,tr,TP10,0.11954573145138317
dmnelf007,CEN,tr,POz,0.12813394916861243
dmnelf008,CEN,tr,Fp1,0.32900893225915273
dmnelf008,CEN,tr,Fp2,0.4943070395997251
dmnelf008,CEN,tr,F3,0.4183501219536182
dmnelf008,CEN,tr,F4,0.21899019122042157
dmnelf008,CEN,tr,C3,0.07252810127375543
dmnelf008,CEN,tr,C4,0.07409763058938884
dmnelf008,CEN,tr,P3,0.10478254596326893
dmnelf008,CEN,tr,P4,0.20605904122892404
dmnelf008,CEN,tr,O1,0.18365010165442686
dmnelf008,CEN,tr,O2,0.2605367382710598
dmnelf008,CEN,tr,F7,0.49109654029121186
dmnelf008,CEN,tr,F8,0.2887597939538922
dmnelf008,CEN,tr,T7,0.42598302524442366
dmnelf008,CEN,tr,T8,0.37548884259400483
dmnelf008,CEN,tr,P7,0.2332288410422496
dmnelf008,CEN,tr,P8,0.21026915594970397
dmnelf008,CEN,tr,Fz,0.16656271757320784
dmnelf008,CEN,tr,Cz,0.20143747222020195
dmnelf008,CEN,tr,Pz,0.27147772781206553
dmnelf008,CEN,tr,Oz,0.22358610059537845
dmnelf008,CEN,tr,FC1,0.16176035907701208
dmnelf008,CEN,tr,FC2,0.08044188506874567
dmnelf008,CEN,tr,CP1,0.10234141821928877
dmnelf008,CEN,tr,CP2,0.1655677393216834
dmnelf008,CEN,tr,FC5,0.38152413916309313
dmnelf008,CEN,tr,FC6,0.18831566892670681
dmnelf008,CEN,tr,CP5,0.35055711548259694
dmnelf008,CEN,tr,CP6,0.1985799276054374
dmnelf008,CEN,tr,TP9,0.40872677938264446
dmnelf008,CEN,tr,TP10,0.3911805051086667
dmnelf008,CEN,tr,POz,0.28993455607048435
dmnelf009,CEN,tr,Fp1,0.16669800614870034
dmnelf009,CEN,tr,Fp2,0.24935426584512815
dmnelf009,CEN,tr,F3,0.12816165446443983
dmnelf009,CEN,tr,F4,0.1251771208729889
dmnelf009,CEN,tr,C3,0.133569501542744
dmnelf009,CEN,tr,C4,0.12474986547992548
dmnelf009,CEN,tr,P3,0.17752125600950375
dmnelf009,CEN,tr,P4,0.21524374187674372
dmnelf009,CEN,tr,O1,0.25995741256346483
dmnelf009,CEN,tr,O2,0.16771232002953684
dmnelf009,CEN,tr,F7,0.20366499807696722
dmnelf009,CEN,tr,F8,0.0751350057175521
dmnelf009,CEN,tr,T7,0.1710782636022516
dmnelf009,CEN,tr,T8,0.1505445867578125
dmnelf009,CEN,tr,P7,0.06815317134441434
dmnelf009,CEN,tr,P8,0.18498604655037765
dmnelf009,CEN,tr,Fz,0.055960302453882574
dmnelf009,CEN,tr,Cz,0.028890008472763636
dmnelf009,CEN,tr,Pz,0.16933630155442886
dmnelf009,CEN,tr,Oz,0.1688959667185271
dmnelf009,CEN,tr,FC1,0.1497849921043969
dmnelf009,CEN,tr,FC2,0.14196438311952303
dmnelf009,CEN,tr,CP1,0.2040463305286317
dmnelf009,CEN,tr,CP2,0.10118163969629251
dmnelf009,CEN,tr,FC5,0.1969047106663675
dmnelf009,CEN,tr,FC6,0.07794770941609716
dmnelf009,CEN,tr,CP5,0.11468085999869007
dmnelf009,CEN,tr,CP6,0.2858046739693926
dmnelf009,CEN,tr,TP9,0.13550845174899184
dmnelf009,CEN,tr,TP10,0.07652580637459476
dmnelf009,CEN,tr,POz,0.159380111030215
dmnelf010,CEN,tr,Fp1,0.12352833382780444
dmnelf010,CEN,tr,Fp2,-0.06927604092159853
dmnelf010,CEN,tr,F3,0.1535162810415698
dmnelf010,CEN,tr,F4,0.09296023103714185
dmnelf010,CEN,tr,C3,0.26880897413125515
dmnelf010,CEN,tr,C4,0.20259206647752442
dmnelf010,CEN,tr,P3,0.042187302999305336
dmnelf010,CEN,tr,P4,0.0854434998772268
dmnelf010,CEN,tr,O1,0.11814179189788757
dmnelf010,CEN,tr,O2,0.21675531918785626
dmnelf010,CEN,tr,F7,0.1254325136161511
dmnelf010,CEN,tr,F8,0.21835912237781063
dmnelf010,CEN,tr,T7,0.12240444199521788
dmnelf010,CEN,tr,T8,0.26311829578593277
dmnelf010,CEN,tr,P7,0.154012718011779
dmnelf010,CEN,tr,P8,0.21553952502773077
dmnelf010,CEN,tr,Fz,-0.02019007931698195
dmnelf010,CEN,tr,Cz,0.0894465065147997
dmnelf010,CEN,tr,Pz,-0.026600775498532563
dmnelf010,CEN,tr,Oz,0.16059050449340778
dmnelf010,CEN,tr,FC1,0.20530404679895914
dmnelf010,CEN,tr,FC2,0.029730920241575393
dmnelf010,CEN,tr,CP1,0.12125956877794268
dmnelf010,CEN,tr,CP2,-0.004995344587585323
dmnelf010,CEN,tr,FC5,0.1789781571455723
dmnelf010,CEN,tr,FC6,0.20180328137582668
dmnelf010,CEN,tr,CP5,0.24528558319727956
dmnelf010,CEN,tr,CP6,0.25422960793624977
dmnelf010,CEN,tr,TP9,0.1505916369550918
dmnelf010,CEN,tr,TP10,0.17808869937821814
dmnelf010,CEN,tr,POz,-0.03797091355422104
dmnelf011,CEN,tr,Fp1,-0.0803901128430782
dmnelf011,CEN,tr,Fp2,0.1532186748980081
dmnelf011,CEN,tr,F3,0.0398364177828172
dmnelf011,CEN,tr,F4,0.13761832058265422
dmnelf011,CEN,tr,C3,0.1973207299153738
dmnelf011,CEN,tr,C4,0.31904827470957886
dmnelf011,CEN,tr,P3,0.10781662599713038
dmnelf011,CEN,tr,P4,0.09298377361330157
dmnelf011,CEN,tr,O1,0.1504768566387038
dmnelf011,CEN,tr,O2,0.04046413157635613
dmnelf011,CEN,tr,F7,-0.035547294524233414
dmnelf011,CEN,tr,F8,0.20877550272405726
dmnelf011,CEN,tr,T7,0.13760105972449782
dmnelf011,CEN,tr,T8,0.14415040541588608
dmnelf011,CEN,tr,P7,0.11387465340701733
dmnelf011,CEN,tr,P8,-0.09415308996659012
dmnelf011,CEN,tr,Fz,0.3154579824588582
dmnelf011,CEN,tr,Cz,0.12854741784795543
dmnelf011,CEN,tr,Pz,0.18910292449665292
dmnelf011,CEN,tr,Oz,0.12171844630168797
dmnelf011,CEN,tr,FC1,-0.06809635843398992
dmnelf011,CEN,tr,FC2,0.254174807823598
dmnelf011,CEN,tr,CP1,0.10059727211037742
dmnelf011,CEN,tr,CP2,0.1993879221260299
dmnelf011,CEN,tr,FC5,0.09124593548872936
dmnelf011,CEN,tr,FC6,0.07583235634309721
dmnelf011,CEN,tr,CP5,0.0994064487507088
dmnelf011,CEN,tr,CP6,0.18668831610383696
dmnelf011,CEN,tr,TP9,0.12799277700452016
dmnelf011,CEN,tr,TP10,-0.029059129264729786
dmnelf011,CEN,tr,POz,0.11926480441678981
dmnelf012,CEN,tr,Fp1,0.2524761160869669
dmnelf012,CEN,tr,Fp2,0.053945394323013
dmnelf012,CEN,tr,F3,0.14880938471019758
dmnelf012,CEN,tr,F4,0.09029403695202279
dmnelf012,CEN,tr,C3,0.044847515959281534
dmnelf012,CEN,tr,C4,0.30913922792369053
dmnelf012,CEN,tr,P3,0.2999184038707017
dmnelf012,CEN,tr,P4,0.21127490047924263
dmnelf012,CEN,tr,O1,0.3224957032512974
dmnelf012,CEN,tr,O2,0.12188705691267789
dmnelf012,CEN,tr,F7,0.09341400989970301
dmnelf012,CEN,tr,F8,0.1759433540497733
dmnelf012,CEN,tr,T7,0.051668449685083384
dmnelf012,CEN,tr,T8,0.12396511910064047
dmnelf012,CEN,tr,P7,0.09056733770749903
dmnelf012,CEN,tr,P8,0.09771296494981656
dmnelf012,CEN,tr,Fz,0.23238701457957067
dmnelf012,CEN,tr,Cz,0.36418435155011963
dmnelf012,CEN,tr,Pz,0.397816064333171
dmnelf012,CEN,tr,Oz,0.2140478248540076
dmnelf012,CEN,tr,FC1,0.10005499545136853
dmnelf012,CEN,tr,FC2,0.07385485928025695
dmnelf012,CEN,tr,CP1,0.1586561779010693
dmnelf012,CEN,tr,CP2,0.10997140040107536
dmnelf012,CEN,tr,FC5,0.10275279479373353
dmnelf012,CEN,tr,FC6,0.024266122326851953
dmnelf012,CEN,tr,CP5,0.09041404307576799
dmnelf012,CEN,tr,CP6,0.06501084501796392
dmnelf012,CEN,tr,TP9,0.09024036645262015
dmnelf012,CEN,tr,TP10,0.17074437709372453
dmnelf012,CEN,tr,POz,0.4881837431046913
dmnelf013,CEN,tr,Fp1,0.33144524819559107
dmnelf013,CEN,tr,Fp2,0.18441594849819903
dmnelf013,CEN,tr,F3,0.18521108864234037
dmnelf013,CEN,tr,F4,0.2610421961602184
dmnelf013,CEN,tr,C3,0.3059477177134903
dmnelf013,CEN,tr,C4,0.15796583435467296
dmnelf013,CEN,tr,P3,0.17082297208172104
dmnelf013,CEN,tr,P4,0.19695599792714702
dmnelf013,CEN,tr,O1,0.3409310114003349
dmnelf013,CEN,tr,O2,0.34512575503699594
dmnelf013,CEN,tr,F7,0.19672939170685028
dmnelf013,CEN,tr,F8,0.17955808027763442
dmnelf013,CEN,tr,T7,0.21016652809406972
dmnelf013,CEN,tr,T8,0.20114884928867063
dmnelf013,CEN,tr,P7,0.27249759354455827
dmnelf013,CEN,tr,P8,0.26404368039726644
dmnelf013,CEN,tr,Fz,0.3010509165508905
dmnelf013,CEN,tr,Cz,0.3475616051237387
dmnelf013,CEN,tr,Pz,0.22089117997037253
dmnelf013,CEN,tr,Oz,0.3595670836716091
dmnelf013,CEN,tr,FC1,0.32268105076325676
dmnelf013,CEN,tr,FC2,0.40486973832234674
dmnelf013,CEN,tr,CP1,0.17688345338752723
dmnelf013,CEN,tr,CP2,0.32613501068748973
dmnelf013,CEN,tr,FC5,0.0843571884396094
dmnelf013,CEN,tr,FC6,0.14755513013266647
dmnelf013,CEN,tr,CP5,0.2941833214601469
dmnelf013,CEN,tr,CP6,0.22725437437980342
dmnelf013,CEN,tr,TP9,0.2903506404325787
dmnelf013,CEN,tr,TP10,0.24325340657543945
dmnelf013,CEN,tr,POz,0.27888421530855106
dmnelf014,CEN,tr,Fp1,-0.14481264045879044
dmnelf014,CEN,tr,Fp2,0.05081759701443073
dmnelf014,CEN,tr,F3,-0.11062315589302132
dmnelf014,CEN,tr,F4,-0.1586656559344222
dmnelf014,CEN,tr,C3,-0.16194967089837897
dmnelf014,CEN,tr,C4,-0.1630022331754215
dmnelf014,CEN,tr,P3,-0.035135284567701965
dmnelf014,CEN,tr,P4,-0.13234890748108413
dmnelf014,CEN,tr,O1,-0.0730674828870013
dmnelf014,CEN,tr,O2,-0.050281156945038985
dmnelf014,CEN,tr,F7,-0.035801358430115615
dmnelf014,CEN,tr,F8,-0.16445563251970904
dmnelf014,CEN,tr,T7,-0.06357363965513174
dmnelf014,CEN,tr,T8,0.024630827200700825
dmnelf014,CEN,tr,P7,-0.0324061782444178
dmnelf014,CEN,tr,P8,-0.08890282055297338
dmnelf014,CEN,tr,Fz,-0.1233153317031672
dmnelf014,CEN,tr,Cz,0.05708588040617911
dmnelf014,CEN,tr,Pz,-0.21847628424430507
dmnelf014,CEN,tr,Oz,-0.11656083048876402
dmnelf014,CEN,tr,FC1,-0.18933656657998427
dmnelf014,CEN,tr,FC2,-0.024313828374292905
dmnelf014,CEN,tr,CP1,-0.12746601484401132
dmnelf014,CEN,tr,CP2,-0.09066639170224215
dmnelf014,CEN,tr,FC5,-0.15243390116851852
dmnelf014,CEN,tr,FC6,-0.11404823224968794
dmnelf014,CEN,tr,CP5,-0.14183430669196506
dmnelf014,CEN,tr,CP6,-0.002249952446681589
dmnelf014,CEN,tr,TP9,-0.04898848889476767
dmnelf014,CEN,tr,TP10,-0.05912306603714272
dmnelf014,CEN,tr,POz,-0.17575431589018806
dmnelf015,CEN,tr,Fp1,0.32203382647016654
dmnelf015,CEN,tr,Fp2,0.4091470638641632
dmnelf015,CEN,tr,F3,0.37379021569947996
dmnelf015,CEN,tr,F4,0.3672361260056951
dmnelf015,CEN,tr,C3,0.38512981341112446
dmnelf015,CEN,tr,C4,-0.0513923087420331
dmnelf015,CEN,tr,P3,0.3507642520795997
dmnelf015,CEN,tr,P4,0.4093158027409259
dmnelf015,CEN,tr,O1,0.4498102260907897
dmnelf015,CEN,tr,O2,0.5338742925746587
dmnelf015,CEN,tr,F7,0.4812428354375038
dmnelf015,CEN,tr,F8,0.38281812767930307
dmnelf015,CEN,tr,T7,0.4007503692821331
dmnelf015,CEN,tr,T8,0.3423201072641558
dmnelf015,CEN,tr,P7,0.4757482197147248
dmnelf015,CEN,tr,P8,0.5081578216315666
dmnelf015,CEN,tr,Fz,0.4381304023495592
dmnelf015,CEN,tr,Cz,0.504031012513647
dmnelf015,CEN,tr,Pz,0.41311449303998315
dmnelf015,CEN,tr,Oz,0.4680227594388422
dmnelf015,CEN,tr,FC1,0.39502558036883195
dmnelf015,CEN,tr,FC2,0.46800793550862557
dmnelf015,CEN,tr,CP1,0.44723863996736457
dmnelf015,CEN,tr,CP2,0.4895412659303862
dmnelf015,CEN,tr,FC5,0.46429736567216295
dmnelf015,CEN,tr,FC6,0.31016912334050833
dmnelf015,CEN,tr,CP5,0.3063403799636863
dmnelf015,CEN,tr,CP6,0.3747174427584972
dmnelf015,CEN,tr,TP9,0.46035045128686314
dmnelf015,CEN,tr,TP10,0.3633308767185767
dmnelf015,CEN,tr,POz,0.39456322771323116
dmnelf1001,CEN,tr,Fp1,-0.0013101412148420755
dmnelf1001,CEN,tr,Fp2,-0.09016626397246653
dmnelf1001,CEN,tr,F3,0.065954692414019
dmnelf1001,CEN,tr,F4,-0.042912212372779895
dmnelf1001,CEN,tr,C3,0.004259877722674266
dmnelf1001,CEN,tr,C4,0.08142082373942688
dmnelf1001,CEN,tr,P3,-0.04156328674058653
dmnelf1001,CEN,tr,P4,-0.011663043398215167
dmnelf1001,CEN,tr,O1,0.16873882984713123
dmnelf1001,CEN,tr,O2,0.3145373784951307
dmnelf1001,CEN,tr,F7,-0.08335213833681471
dmnelf1001,CEN,tr,F8,-0.005410279055491962
dmnelf1001,CEN,tr,T7,0.14206138262941692
dmnelf1001,CEN,tr,T8,-0.05517811418002089
dmnelf1001,CEN,tr,P7,-0.09582383040755833
dmnelf1001,CEN,tr,P8,0.10105501995284082
dmnelf1001,CEN,tr,Fz,0.05947206129507037
dmnelf1001,CEN,tr,Cz,0.020395178069992075
dmnelf1001,CEN,tr,Pz,0.1844074634707528
dmnelf1001,CEN,tr,Oz,0.24061063970912228
dmnelf1001,CEN,tr,FC1,-0.03791567794670093
dmnelf1001,CEN,tr,FC2,0.12294552114171306
dmnelf1001,CEN,tr,CP1,0.009248852144717802
dmnelf1001,CEN,tr,CP2,0.039615928665864136
dmnelf1001,CEN,tr,FC5,0.040443262895837336
dmnelf1001,CEN,tr,FC6,0.04506601753121532
dmnelf1001,CEN,tr,CP5,-0.07044321970190645
dmnelf1001,CEN,tr,CP6,-0.02662096524532249
dmnelf1001,CEN,tr,TP9,0.20047132445123786
dmnelf1001,CEN,tr,TP10,0.12435872094409893
dmnelf1001,CEN,tr,POz,0.23865482616654055
dmnelf1002,CEN,tr,Fp1,0.10990404092822542
dmnelf1002,CEN,tr,Fp2,0.2666844536212442
dmnelf1002,CEN,tr,F3,0.05228516241928014
dmnelf1002,CEN,tr,F4,0.23669879406037356
dmnelf1002,CEN,tr,C3,0.18129964061291742
dmnelf1002,CEN,tr,C4,0.25324248638095676
dmnelf1002,CEN,tr,P3,0.21395911070248574
dmnelf1002,CEN,tr,P4,0.1296752827377125
dmnelf1002,CEN,tr,O1,0.10672708018861209
dmnelf1002,CEN,tr,O2,0.01972144526220582
dmnelf1002,CEN,tr,F7,0.2126064101643909
dmnelf1002,CEN,tr,F8,0.3698423518036178
dmnelf1002,CEN,tr,T7,0.20962768723515016
dmnelf1002,CEN,tr,T8,0.24443528082598426
dmnelf1002,CEN,tr,P7,0.31798434348633897
dmnelf1002,CEN,tr,P8,0.1682206649025267
dmnelf1002,CEN,tr,Fz,0.06283912163932141
dmnelf1002,CEN,tr,Cz,0.12423520936197469
dmnelf1002,CEN,tr,Pz,0.11398060152745744
dmnelf1002,CEN,tr,Oz,0.010183717992327049
dmnelf1002,CEN,tr,FC1,0.08132867091542087
dmnelf1002,CEN,tr,FC2,0.15981490712252516
dmnelf1002,CEN,tr,CP1,0.19486810742586302
dmnelf1002,CEN,tr,CP2,0.010424524197940307
dmnelf1002,CEN,tr,FC5,0.2850065852430661
dmnelf1002,CEN,tr,FC6,0.2634456878623946
dmnelf1002,CEN,tr,CP5,0.27511653008032066
dmnelf1002,CEN,tr,CP6,0.14428150833262376
dmnelf1002,CEN,tr,TP9,0.21322490225483084
dmnelf1002,CEN,tr,TP10,0.08912927428809964
dmnelf1002,CEN,tr,POz,0.1126097594311591
dmnelf1003,CEN,tr,Fp1,-0.21344960204129193
dmnelf1003,CEN,tr,Fp2,-0.2440145448540581
dmnelf1003,CEN,tr,F3,-0.3094250967476716
dmnelf1003,CEN,tr,F4,-0.18453103546801458
dmnelf1003,CEN,tr,C3,-0.21688304272024417
dmnelf1003,CEN,tr,C4,0.005531175485259155
dmnelf1003,CEN,tr,P3,-0.17588173052932554
dmnelf1003,CEN,tr,P4,-0.2778075711685463
dmnelf1003,CEN,tr,O1,-0.11567981257964377
dmnelf1003,CEN,tr,O2,-0.14216861923795604
dmnelf1003,CEN,tr,F7,-0.293795400651637
dmnelf1003,CEN,tr,F8,-0.32149282827799763
dmnelf1003,CEN,tr,T7,-0.2860439218474694
dmnelf1003,CEN,tr,T8,-0.2029402386473541
dmnelf1003,CEN,tr,P7,-0.13895750526128048
dmnelf1003,CEN,tr,P8,0.07582208692490314
dmnelf1003,CEN,tr,Fz,-0.045271899049656214
dmnelf1003,CEN,tr,Cz,0.26436611919278813
dmnelf1003,CEN,tr,Pz,-0.19098390918960384
dmnelf1003,CEN,tr,Oz,-0.16909205776255623
dmnelf1003,CEN,tr,FC1,-0.3658604806559438
dmnelf1003,CEN,tr,FC2,-0.18614502189224713
dmnelf1003,CEN,tr,CP1,-0.24183719967299544
dmnelf1003,CEN,tr,CP2,-0.006340220518549912
dmnelf1003,CEN,tr,FC5,-0.27861101604372646
dmnelf1003,CEN,tr,FC6,-0.36561299748514275
dmnelf1003,CEN,tr,CP5,-0.11032533806061562
dmnelf1003,CEN,tr,CP6,-0.032793630527421784
dmnelf1003,CEN,tr,TP9,-0.3263312107903382
dmnelf1003,CEN,tr,TP10,-0.15917258847206306
dmnelf1003,CEN,tr,POz,-0.21564110202322184
dmnelf001,PDA,tr,Fp1,-0.02112043113799313
dmnelf001,PDA,tr,Fp2,0.011294384935047891
dmnelf001,PDA,tr,F3,-0.11181783044407817
dmnelf001,PDA,tr,F4,-0.0012285782912222834
dmnelf001,PDA,tr,C3,-0.11770913766789759
dmnelf001,PDA,tr,C4,-0.0698348210215278
dmnelf001,PDA,tr,P3,-0.12121126717630964
dmnelf001,PDA,tr,P4,-0.047500020756129205
dmnelf001,PDA,tr,O1,0.09098811959775621
dmnelf001,PDA,tr,O2,-0.03874638939050379
dmnelf001,PDA,tr,F7,-0.10684713191782247
dmnelf001,PDA,tr,F8,-0.010245153319032824
dmnelf001,PDA,tr,T7,0.01988327758353283
dmnelf001,PDA,tr,T8,-0.1914731431625693
dmnelf001,PDA,tr,P7,0.09550288820216098
dmnelf001,PDA,tr,P8,-0.156932300236152
dmnelf001,PDA,tr,Fz,0.0053640640062407735
dmnelf001,PDA,tr,Cz,0.123025578360756
dmnelf001,PDA,tr,Pz,0.1302791878253364
dmnelf001,PDA,tr,Oz,0.055692535924181705
dmnelf001,PDA,tr,FC1,-0.06069603647787057
dmnelf001,PDA,tr,FC2,0.10989803629958592
dmnelf001,PDA,tr,CP1,-0.056535227543558664
dmnelf001,PDA,tr,CP2,0.1436212681939097
dmnelf001,PDA,tr,FC5,-0.14554713721800192
dmnelf001,PDA,tr,FC6,-0.15609198482078288
dmnelf001,PDA,tr,CP5,-0.04189977561036088
dmnelf001,PDA,tr,CP6,-0.2701454830979787
dmnelf001,PDA,tr,TP9,0.05768103413262301
dmnelf001,PDA,tr,TP10,0.018706119492812423
dmnelf001,PDA,tr,POz,0.07918003500209808
dmnelf004,PDA,tr,Fp1,0.08673505358514297
