subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf005,GSR_PDA,Pz,0,group_only,0.3023696002720037,4
dmnelf005,GSR_PDA,Pz,1,group_only,0.23058821852663092,3
dmnelf005,GSR_PDA,Pz,1,pseudo_cal,-0.17305027911466825,3
dmnelf005,GSR_PDA,Pz,1,blend,0.035633485374769375,3
dmnelf005,GSR_PDA,Pz,2,group_only,0.2041761975223676,2
dmnelf005,GSR_PDA,Pz,2,pseudo_cal,0.13560582947622649,2
dmnelf005,GSR_PDA,Pz,2,blend,0.19605819877325956,2
dmnelf005,GSR_PDA,Pz,3,group_only,0.24857484431450466,1
dmnelf005,GSR_PDA,Pz,3,pseudo_cal,0.20515317445887318,1
dmnelf005,GSR_PDA,Pz,3,blend,0.2563458344572726,1
dmnelf005,GSR_DMN,Cz,0,group_only,-0.03212145377304652,4
dmnelf005,GSR_DMN,Cz,1,group_only,-0.006412621286855127,3
dmnelf005,GSR_DMN,Cz,1,pseudo_cal,0.026010858976417032,3
dmnelf005,GSR_DMN,Cz,1,blend,0.013343787628417727,3
dmnelf005,GSR_DMN,Cz,2,group_only,0.0257098598131457,2
dmnelf005,GSR_DMN,Cz,2,pseudo_cal,0.02285124491565558,2
dmnelf005,GSR_DMN,Cz,2,blend,0.03548171723847931,2
dmnelf005,GSR_DMN,Cz,3,group_only,0.0873662377220317,1
dmnelf005,GSR_DMN,Cz,3,pseudo_cal,0.21822459118255086,1
dmnelf005,GSR_DMN,Cz,3,blend,0.2362621732170227,1
dmnelf006,PDA,Pz,0,group_only,-0.2693803912384008,4
dmnelf006,PDA,Pz,1,group_only,-0.38497655207301074,3
dmnelf006,PDA,Pz,1,pseudo_cal,0.3748725582706252,3
dmnelf006,PDA,Pz,1,blend,-0.014492082082829805,3
dmnelf006,PDA,Pz,2,group_only,-0.3328525338745356,2
dmnelf006,PDA,Pz,2,pseudo_cal,-0.16001527238399202,2
dmnelf006,PDA,Pz,2,blend,-0.2739423879748964,2
dmnelf006,PDA,Pz,3,group_only,-0.47186433772302055,1
dmnelf006,PDA,Pz,3,pseudo_cal,-0.07798429762201525,1
dmnelf006,PDA,Pz,3,blend,-0.34101308166310285,1
dmnelf006,GSR_CEN,Pz,0,group_only,-0.22123449428457984,4
dmnelf006,GSR_CEN,Pz,1,group_only,-0.172967332561173,3
dmnelf006,GSR_CEN,Pz,1,pseudo_cal,0.1360055939835875,3
dmnelf006,GSR_CEN,Pz,1,blend,-0.053567455279649276,3
dmnelf006,GSR_CEN,Pz,2,group_only,-0.13171193093570152,2
dmnelf006,GSR_CEN,Pz,2,pseudo_cal,-0.04909250928289188,2
dmnelf006,GSR_CEN,Pz,2,blend,-0.09672909833442941,2
dmnelf006,GSR_CEN,Pz,3,group_only,-0.2345456306122759,1
dmnelf006,GSR_CEN,Pz,3,pseudo_cal,-0.07458560533034783,1
dmnelf006,GSR_CEN,Pz,3,blend,-0.18242604924208725,1
dmnelf006,CEN,Cz,0,group_only,0.031306689913483975,4
dmnelf006,CEN,Cz,1,group_only,0.23496940976239156,3
dmnelf006,CEN,Cz,1,pseudo_cal,-0.2891600939027614,3
dmnelf006,CEN,Cz,1,blend,-0.04254475770026821,3
dmnelf006,CEN,Cz,2,group_only,0.2536096789366463,2
dmnelf006,CEN,Cz,2,pseudo_cal,-0.03870621529089631,2
dmnelf006,CEN,Cz,2,blend,0.12598823246393745,2
dmnelf006,CEN,Cz,3,group_only,0.16630277612252495,1
dmnelf006,CEN,Cz,3,pseudo_cal,-0.3552351209733451,1
dmnelf006,CEN,Cz,3,blend,-0.14182274463918973,1
dmnelf006,DMN,O1,0,group_only,0.09546479160260109,4
dmnelf006,DMN,O1,1,group_only,0.1379481718686556,3
dmnelf006,DMN,O1,1,pseudo_cal,0.32986271094426184,3
dmnelf006,DMN,O1,1,blend,0.38927101696237804,3
dmnelf006,DMN,O1,2,group_only,0.11020634694053363,2
dmnelf006,DMN,O1,2,pseudo_cal,-0.09981064748354485,2
dmnelf006,DMN,O1,2,blend,0.01180203883931266,2
dmnelf006,DMN,O1,3,group_only,0.14213158530128603,1
dmnelf006,DMN,O1,3,pseudo_cal,0.18005546659951316,1
dmnelf006,DMN,O1,3,blend,0.3287548618728276,1
dmnelf006,GSR_PDA,Pz,0,group_only,-0.17609219017798222,4
dmnelf006,GSR_PDA,Pz,1,group_only,-0.2568240974311856,3
dmnelf006,GSR_PDA,Pz,1,pseudo_cal,0.26194531865658155,3
dmnelf006,GSR_PDA,Pz,1,blend,0.007006821774350712,3
dmnelf006,GSR_PDA,Pz,2,group_only,-0.1976518436311055,2
dmnelf006,GSR_PDA,Pz,2,pseudo_cal,-0.03434124682230218,2
dmnelf006,GSR_PDA,Pz,2,blend,-0.12887266686639537,2
dmnelf006,GSR_PDA,Pz,3,group_only,-0.23452937677617375,1
dmnelf006,GSR_PDA,Pz,3,pseudo_cal,0.02716667977083244,1
dmnelf006,GSR_PDA,Pz,3,blend,-0.12761109333268983,1
dmnelf006,GSR_DMN,Cz,0,group_only,-0.14216806736946982,4
dmnelf006,GSR_DMN,Cz,1,group_only,-0.19668797615943273,3
dmnelf006,GSR_DMN,Cz,1,pseudo_cal,0.21379671394817523,3
dmnelf006,GSR_DMN,Cz,1,blend,0.021575463835237122,3
dmnelf006,GSR_DMN,Cz,2,group_only,-0.20484854967939464,2
dmnelf006,GSR_DMN,Cz,2,pseudo_cal,0.08142747087085964,2
dmnelf006,GSR_DMN,Cz,2,blend,-0.10563460734969587,2
dmnelf006,GSR_DMN,Cz,3,group_only,-0.26285469177200327,1
dmnelf006,GSR_DMN,Cz,3,pseudo_cal,0.007066159920090652,1
dmnelf006,GSR_DMN,Cz,3,blend,-0.19168912557131101,1
dmnelf007,PDA,Pz,0,group_only,0.19199468585946644,4
dmnelf007,PDA,Pz,1,group_only,0.2045578882304554,3
dmnelf007,PDA,Pz,1,pseudo_cal,0.4725833367379151,3
dmnelf007,PDA,Pz,1,blend,0.3956563415808666,3
dmnelf007,PDA,Pz,2,group_only,0.31123355404526437,2
dmnelf007,PDA,Pz,2,pseudo_cal,0.03105534854747842,2
dmnelf007,PDA,Pz,2,blend,0.22677189935335007,2
dmnelf007,PDA,Pz,3,group_only,0.5782668813507379,1
dmnelf007,PDA,Pz,3,pseudo_cal,-0.39570781761614504,1
dmnelf007,PDA,Pz,3,blend,0.15473018301905583,1
dmnelf007,GSR_CEN,Pz,0,group_only,0.20133987870985368,4
dmnelf007,GSR_CEN,Pz,1,group_only,0.2808570987729597,3
dmnelf007,GSR_CEN,Pz,1,pseudo_cal,0.41599300439480347,3
dmnelf007,GSR_CEN,Pz,1,blend,0.4004713296124754,3
dmnelf007,GSR_CEN,Pz,2,group_only,0.32203582932086167,2
dmnelf007,GSR_CEN,Pz,2,pseudo_cal,-0.03332650498604585,2
dmnelf007,GSR_CEN,Pz,2,blend,0.22304891194827725,2
dmnelf007,GSR_CEN,Pz,3,group_only,0.49807972346834833,1
dmnelf007,GSR_CEN,Pz,3,pseudo_cal,-0.4632581998896719,1
dmnelf007,GSR_CEN,Pz,3,blend,0.04645571125984894,1
dmnelf007,CEN,Cz,0,group_only,0.3596601223813416,4
dmnelf007,CEN,Cz,1,group_only,0.3937722748389585,3
dmnelf007,CEN,Cz,1,pseudo_cal,0.47354837611810974,3
dmnelf007,CEN,Cz,1,blend,0.47685289680223286,3
dmnelf007,CEN,Cz,2,group_only,0.368398014474579,2
dmnelf007,CEN,Cz,2,pseudo_cal,0.02993461092466906,2
dmnelf007,CEN,Cz,2,blend,0.32423443037676697,2
dmnelf007,CEN,Cz,3,group_only,0.39115921077637117,1
dmnelf007,CEN,Cz,3,pseudo_cal,-0.048805500241780445,1
dmnelf007,CEN,Cz,3,blend,0.25920371379197255,1
dmnelf007,DMN,O1,0,group_only,0.010571670539291957,4
dmnelf007,DMN,O1,1,group_only,0.009754739803718101,3
dmnelf007,DMN,O1,1,pseudo_cal,-0.0735250203539751,3
dmnelf007,DMN,O1,1,blend,-0.046484605432214096,3
dmnelf007,DMN,O1,2,group_only,-0.05424939511612489,2
dmnelf007,DMN,O1,2,pseudo_cal,0.19166970228890978,2
dmnelf007,DMN,O1,2,blend,0.11617861124626074,2
dmnelf007,DMN,O1,3,group_only,-0.07152366495925953,1
dmnelf007,DMN,O1,3,pseudo_cal,0.2022475521019163,1
dmnelf007,DMN,O1,3,blend,0.07581201206508859,1
dmnelf007,GSR_PDA,Pz,0,group_only,0.16625883740367087,4
dmnelf007,GSR_PDA,Pz,1,group_only,0.17526241185955538,3
dmnelf007,GSR_PDA,Pz,1,pseudo_cal,0.45456528696720655,3
dmnelf007,GSR_PDA,Pz,1,blend,0.3688653374991477,3
dmnelf007,GSR_PDA,Pz,2,group_only,0.2828580088953647,2
dmnelf007,GSR_PDA,Pz,2,pseudo_cal,0.04394675243859057,2
dmnelf007,GSR_PDA,Pz,2,blend,0.21592242621218483,2
dmnelf007,GSR_PDA,Pz,3,group_only,0.5790979339031136,1
dmnelf007,GSR_PDA,Pz,3,pseudo_cal,-0.43505429183560473,1
