subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf008,GSR_DMN,FC5,1,pseudo_cal,0.14457418031469907,3
dmnelf008,GSR_DMN,FC5,1,blend,0.008522578013521857,3
dmnelf008,GSR_DMN,FC5,2,group_only,-0.08368008867319884,2
dmnelf008,GSR_DMN,FC5,2,pseudo_cal,0.08630475926451904,2
dmnelf008,GSR_DMN,FC5,2,blend,0.003102241845057807,2
dmnelf008,GSR_DMN,FC5,3,group_only,-0.13283265730590774,1
dmnelf008,GSR_DMN,FC5,3,pseudo_cal,-0.006890730631965155,1
dmnelf008,GSR_DMN,FC5,3,blend,-0.16271712556647028,1
dmnelf008,proxy_PDA,Fz-FC5,0,group_only,0.019913981533678182,4
dmnelf009,PDA,Fp2,0,group_only,0.15915740003531548,4
dmnelf009,PDA,Fp2,1,group_only,0.09782451238166226,3
dmnelf009,PDA,Fp2,1,pseudo_cal,0.153261088135594,3
dmnelf009,PDA,Fp2,1,blend,0.14255499410609107,3
dmnelf009,PDA,Fp2,2,group_only,0.21810225544082407,2
dmnelf009,PDA,Fp2,2,pseudo_cal,0.19361253304741288,2
dmnelf009,PDA,Fp2,2,blend,0.22346897983473263,2
dmnelf009,PDA,Fp2,3,group_only,0.28210657855512056,1
dmnelf009,PDA,Fp2,3,pseudo_cal,0.04177071801149315,1
dmnelf009,PDA,Fp2,3,blend,0.17469808800316483,1
dmnelf009,GSR_CEN,F7,0,group_only,0.15177072161679525,4
dmnelf009,GSR_CEN,F7,1,group_only,0.1407976324056288,3
dmnelf009,GSR_CEN,F7,1,pseudo_cal,0.04755176665569557,3
dmnelf009,GSR_CEN,F7,1,blend,0.111212698966205,3
dmnelf009,GSR_CEN,F7,2,group_only,0.19534721342535968,2
dmnelf009,GSR_CEN,F7,2,pseudo_cal,-0.12652451599854878,2
dmnelf009,GSR_CEN,F7,2,blend,0.058965569325319205,2
dmnelf009,GSR_CEN,F7,3,group_only,0.2719911662553101,1
dmnelf009,GSR_CEN,F7,3,pseudo_cal,0.021844518415845022,1
dmnelf009,GSR_CEN,F7,3,blend,0.16745662200537265,1
dmnelf009,CEN,Fz,0,group_only,0.008125658316863982,4
dmnelf009,CEN,Fz,1,group_only,-0.010642869493199751,3
dmnelf009,CEN,Fz,1,pseudo_cal,-0.07511168494416041,3
dmnelf009,CEN,Fz,1,blend,-0.04756712402481423,3
dmnelf009,CEN,Fz,2,group_only,-0.01964086591840778,2
dmnelf009,CEN,Fz,2,pseudo_cal,0.05718433845179495,2
dmnelf009,CEN,Fz,2,blend,0.020274078993034943,2
