subject,target,electrode,n_cal_runs,method,r,n_test_runs
dmnelf002,GSR_CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,-0.1289060547996564,1
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.1925816988698413,4
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.07251078776908224,3
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,-0.0825804884174868,3
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,-0.0056860841974238786,3
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.07308229749691038,2
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,-0.1309207037716673,2
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,-0.03434264496038225,2
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,-0.05079169215384197,1
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,0.07980997497525127,1
dmnelf002,CEN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,blend,0.02019143924826314,1
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,0,group_only,0.22865158307609487,4
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,group_only,0.14467751296753614,3
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,pseudo_cal,0.05567603060285021,3
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,1,blend,0.17960695400516918,3
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,group_only,0.1576645253954315,2
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,pseudo_cal,0.09579913219291206,2
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,2,blend,0.22126975376243976,2
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,group_only,0.17939312697525175,1
dmnelf002,DMN,F7+F3+FC5+T7+P7+O1+O2+P8+T8+FC6+F4+F8,3,pseudo_cal,-0.11117902105667597,1
