montage,n_ch,target,held_out,alpha,r
P3,1,CEN,dmnelf1002,2154.4346900318824,-0.02943594557967256
P3,1,CEN,dmnelf1003,10000.0,0.06843026517643715
P3,1,DMN,dmnelf001,464.15888336127773,0.12999468692066027
P3,1,DMN,dmnelf002,1000.0,0.173568522868577
P3,1,DMN,dmnelf003,464.15888336127773,-0.1231899897778514
P3,1,DMN,dmnelf004,2154.4346900318824,0.017326405648450477
P3,1,DMN,dmnelf005,100000000.0,0.2666349292339401
P3,1,DMN,dmnelf006,1000.0,-0.07939310374824972
P3,1,DMN,dmnelf007,1000.0,0.14300898269769413
P3,1,DMN,dmnelf008,2154.4346900318824,0.034199080891044516
P3,1,DMN,dmnelf009,1000.0,0.06913422878261702
P3,1,DMN,dmnelf010,215.44346900318823,0.1438899394014309
P3,1,DMN,dmnelf011,215.44346900318823,0.1610259062331239
P3,1,DMN,dmnelf012,464.15888336127773,0.32642408181364885
P3,1,DMN,dmnelf013,215.44346900318823,0.1039639056040908
P3,1,DMN,dmnelf014,1000.0,-0.002473775980405126
P3,1,DMN,dmnelf015,1000.0,0.07828850478097053
P3,1,DMN,dmnelf016,464.15888336127773,0.057656362704627984
P3,1,DMN,dmnelf1001,464.15888336127773,0.0841799008598044
P3,1,DMN,dmnelf1002,215.44346900318823,-0.030483043496224937
P3,1,DMN,dmnelf1003,1000.0,0.14327919577789064
P3,1,PDA,dmnelf001,1.0,0.08339776216538129
P3,1,PDA,dmnelf002,1.0,0.1202029195373345
P3,1,PDA,dmnelf003,1.0,0.13307139483732205
P3,1,PDA,dmnelf004,1.0,-0.04827279062607097
P3,1,PDA,dmnelf005,1.0,-0.1654183173514101
P3,1,PDA,dmnelf006,1.0,-0.25008256276826707
P3,1,PDA,dmnelf007,1.0,0.18949849528002413
P3,1,PDA,dmnelf008,10.0,-0.18887533518835345
P3,1,PDA,dmnelf009,1.0,-0.04366767849972357
P3,1,PDA,dmnelf010,1.0,-0.11301006136549906
P3,1,PDA,dmnelf011,100000000.0,0.005255610213556364
P3,1,PDA,dmnelf012,100000000.0,-0.03845881735110389
P3,1,PDA,dmnelf013,100000000.0,-0.14197128457515223
P3,1,PDA,dmnelf014,100000000.0,0.11050827903303166
P3,1,PDA,dmnelf015,100000000.0,-0.19947462711598435
P3,1,PDA,dmnelf016,1.0,-0.11520269680501329
P3,1,PDA,dmnelf1001,100000000.0,0.17507696339398138
P3,1,PDA,dmnelf1002,1.0,-0.14274009486222922
P3,1,PDA,dmnelf1003,1.0,-0.14175643211492867
P4,1,CEN,dmnelf001,100000000.0,0.4122281888901924
P4,1,CEN,dmnelf002,100000000.0,0.18561109589690183
P4,1,CEN,dmnelf003,100000000.0,-0.2165077976090897
P4,1,CEN,dmnelf004,100000000.0,0.08236099800581807
P4,1,CEN,dmnelf005,100000000.0,0.3331553500961211
P4,1,CEN,dmnelf006,464158.8833612772,0.18962320791478143
P4,1,CEN,dmnelf007,100000000.0,0.14501882725545928
P4,1,CEN,dmnelf008,21544.346900318822,0.2990244003355826
P4,1,CEN,dmnelf009,100000000.0,0.1700258131617201
P4,1,CEN,dmnelf010,100000000.0,0.07933072747629794
P4,1,CEN,dmnelf011,46415.888336127726,0.22512033924639865
P4,1,CEN,dmnelf012,21544.346900318822,0.1871620203456855
P4,1,CEN,dmnelf013,46415.888336127726,0.14252523656894203
P4,1,CEN,dmnelf014,100000000.0,0.09051968260846459
P4,1,CEN,dmnelf015,100000000.0,0.21805026569602495
P4,1,CEN,dmnelf016,100000000.0,-0.04855995987193718
P4,1,CEN,dmnelf1001,100000000.0,0.05648361840088203
P4,1,CEN,dmnelf1002,100000000.0,0.03382589260232576
P4,1,CEN,dmnelf1003,100000000.0,-0.0017192902970134094
P4,1,DMN,dmnelf001,1.0,0.11080261518715447
P4,1,DMN,dmnelf002,100000000.0,0.08934291424996595
P4,1,DMN,dmnelf003,100000000.0,-0.12646914473166954
P4,1,DMN,dmnelf004,100000000.0,0.06373378117559217
P4,1,DMN,dmnelf005,100000000.0,0.20156924434849233
